iter	RMSE
1665	1.699709864
1666	1.699628202
1667	1.699562514
1668	1.699505044
1669	1.69936641
1670	1.699330892
1671	1.699274298
1672	1.699107749
1673	1.699043203
1674	1.698924368
1675	1.698861532
1676	1.698684294
1677	1.698640626
1678	1.698498089
1679	1.69838333
1680	1.698243678
1681	1.698191471
1682	1.698075248
1683	1.697921886
1684	1.697798456
1685	1.69774468
1686	1.697659646
1687	1.697535198
1688	1.697479773
1689	1.697406939
1690	1.697355124
1691	1.697298298
1692	1.697166943
1693	1.697134611
1694	1.697094767
1695	1.697005917
1696	1.696923843
1697	1.696841276
1698	1.696734146
1699	1.696689551
1700	1.696548302
1701	1.696419148
1702	1.696365912
1703	1.696290231
1704	1.696175294
1705	1.696099455
1706	1.696058783
1707	1.696008644
1708	1.695939194
1709	1.695901055
1710	1.695806031
1711	1.695707419
1712	1.695630542
1713	1.695522273
1714	1.695432254
1715	1.695360802
1716	1.695311474
1717	1.695190257
1718	1.695158568
1719	1.695074849
1720	1.695037913
1721	1.694980529
1722	1.694948327
1723	1.694744184
1724	1.694639484
1725	1.694566177
1726	1.694494149
1727	1.694413229
1728	1.694217444
1729	1.694093381
1730	1.69405666
1731	1.694020815
1732	1.693935803
1733	1.693867736
1734	1.693799541
1735	1.693728504
1736	1.693562488
1737	1.693424131
1738	1.693349136
1739	1.693253032
1740	1.693053921
1741	1.6929784
1742	1.692899182
1743	1.692790277
1744	1.692691921
1745	1.692602679
1746	1.692451909
1747	1.692341915
1748	1.69221463
1749	1.692121479
1750	1.692025241
1751	1.691946391
1752	1.691885089
1753	1.691810626
1754	1.69172443
1755	1.691682113
1756	1.691547871
1757	1.691418441
1758	1.691360927
1759	1.691333169
1760	1.691284321
1761	1.691227023
1762	1.691123756
1763	1.691046114
1764	1.691010715
1765	1.690966208
1766	1.690861414
1767	1.690817824
1768	1.690753101
1769	1.690696948
1770	1.690674782
1771	1.69057132
1772	1.69048538
1773	1.690387206
1774	1.690309363
1775	1.690271941
1776	1.690085895
1777	1.689978641
1778	1.689852269
1779	1.689752194
1780	1.689720152
1781	1.689613668
1782	1.689586923
1783	1.689548082
1784	1.689401008
1785	1.689301523
1786	1.689267985
1787	1.689226351
1788	1.689064949
1789	1.68893564
1790	1.688875163
1791	1.688757144
1792	1.688619316
1793	1.688517739
1794	1.6883454
1795	1.688171916
1796	1.688102592
1797	1.688033508
1798	1.687913809
1799	1.687856694
1800	1.687782415
1801	1.687719079
1802	1.687616125
1803	1.687538065
1804	1.687379542
1805	1.687313062
1806	1.687163228
1807	1.687098888
1808	1.687002988
1809	1.686916772
1810	1.686845362
1811	1.686751164
1812	1.686690941
1813	1.686632394
1814	1.686570992
1815	1.686516429
1816	1.686480235
1817	1.686373934
1818	1.686225811
1819	1.686103754
1820	1.68607709
1821	1.685984763
1822	1.68589756
1823	1.685865065
1824	1.685802454
1825	1.685661774
1826	1.685582454
1827	1.685474644
1828	1.685429249
1829	1.685351231
1830	1.685304691
1831	1.68525129
1832	1.68511494
1833	1.685017822
1834	1.684708225
1835	1.684634059
1836	1.684567314
1837	1.684458165
1838	1.684366911
1839	1.684269384
1840	1.684099786
1841	1.683999892
1842	1.683870077
1843	1.683788845
1844	1.683715967
1845	1.683623773
1846	1.68355518
1847	1.683511469
1848	1.683457253
1849	1.683392024
1850	1.68336067
1851	1.683309341
1852	1.683219052
1853	1.683114825
1854	1.683070382
1855	1.682960189
1856	1.682822143
1857	1.682783537
1858	1.682749411
1859	1.682728782
1860	1.682608776
1861	1.682518587
1862	1.682486598
1863	1.68240237
1864	1.682357168
1865	1.682257575
1866	1.682195383
1867	1.682142039
1868	1.682123519
1869	1.682044403
1870	1.681940549
1871	1.68180959
1872	1.681680511
1873	1.681606863
1874	1.681531239
1875	1.681475848
1876	1.681441322
1877	1.681406994
1878	1.681323552
1879	1.68120682
1880	1.68115952
1881	1.681020266
1882	1.680866705
1883	1.680822682
1884	1.68076275
1885	1.680710223
1886	1.68064136
1887	1.680515181
1888	1.680485235
1889	1.680421583
1890	1.680312973
1891	1.680206082
1892	1.68013412
1893	1.680062773
1894	1.680001216
1895	1.679901398
1896	1.679767771
1897	1.67963907
1898	1.679477956
1899	1.679409357
1900	1.679353212
1901	1.679325668
1902	1.67921777
1903	1.679153047
1904	1.679089176
1905	1.678930036
1906	1.67887994
1907	1.678674922
1908	1.678583927
1909	1.678465138
1910	1.678333197
1911	1.678182736
1912	1.678120899
1913	1.678033463
1914	1.677956033
1915	1.677853613
1916	1.67770351
1917	1.677612015
1918	1.677567334
1919	1.677527989
1920	1.677487173
1921	1.677414726
1922	1.677354705
1923	1.677292921
1924	1.67720751
1925	1.677079744
1926	1.677003054
1927	1.676960124
1928	1.676874577
1929	1.676836889
1930	1.676726208
1931	1.676621269
1932	1.67652557
1933	1.676438931
1934	1.676372665
1935	1.676289668
1936	1.676116972
1937	1.676046355
1938	1.675983187
1939	1.675925987
1940	1.675877734
1941	1.675849236
1942	1.675794843
1943	1.675717605
1944	1.675607962
1945	1.67549246
1946	1.675470243
1947	1.675418462
1948	1.675317612
1949	1.675256604
1950	1.675214047
1951	1.675132602
1952	1.674962364
1953	1.674857187
1954	1.674805144
1955	1.674669076
1956	1.674607267
1957	1.674472511
1958	1.674398518
1959	1.674309163
1960	1.674239671
1961	1.67419409
1962	1.674117334
1963	1.67400663
1964	1.673908801
1965	1.673866991
1966	1.673755594
1967	1.673717792
1968	1.673670358
1969	1.673624441
1970	1.673546992
1971	1.673470091
1972	1.673388314
1973	1.673296857
1974	1.67316999
1975	1.673052063
1976	1.672960794
1977	1.672910971
1978	1.672849752
1979	1.672812102
1980	1.672717558
1981	1.672665222
1982	1.67260332
1983	1.672570135
1984	1.672529464
1985	1.672454815
1986	1.672410708
1987	1.672276212
1988	1.672248787
1989	1.672175483
1990	1.672037143
1991	1.671984471
1992	1.671882128
1993	1.67177499
1994	1.671720343
1995	1.671696933
1996	1.671674277
1997	1.671537371
1998	1.671446038
1999	1.671322258
2000	1.671261211
2001	1.671132658
2002	1.671061375
2003	1.670937472
2004	1.670894588
2005	1.67078172
2006	1.670709548
2007	1.670480764
2008	1.670327617
2009	1.670285442
2010	1.670246747
2011	1.670147736
2012	1.670024809
2013	1.66990319
2014	1.669825122
2015	1.669738275
2016	1.669692041
2017	1.669631904
2018	1.669505856
2019	1.669372129
2020	1.669308
2021	1.669216211
2022	1.669119553
2023	1.669087242
2024	1.669009394
2025	1.668984744
2026	1.668913618
2027	1.668841247
2028	1.668806735
2029	1.668745119
2030	1.668730339
2031	1.668669708
2032	1.668561443
2033	1.668471777
2034	1.668418956
2035	1.668261617
2036	1.668078144
2037	1.667989008
2038	1.667847391
2039	1.667815287
2040	1.667607631
2041	1.667531284
2042	1.667461925
2043	1.66740018
2044	1.667352025
2045	1.667218804
2046	1.667170628
2047	1.667127432
2048	1.667049644
2049	1.666821353
2050	1.666644823
2051	1.666557369
2052	1.666417161
2053	1.666342708
2054	1.666297345
2055	1.666251215
2056	1.666150273
2057	1.666108919
2058	1.66605841
2059	1.665969229
2060	1.665924572
2061	1.665873601
2062	1.665714325
2063	1.665671345
2064	1.665615563
2065	1.665511616
2066	1.665436722
2067	1.665342607
2068	1.665236999
2069	1.665202229
2070	1.665136305
2071	1.664962995
2072	1.664867875
2073	1.664716003
2074	1.664658492
2075	1.66460006
2076	1.664571911
2077	1.664491184
2078	1.664370734
2079	1.664310454
2080	1.664199236
2081	1.664081029
2082	1.664019027
2083	1.663956749
2084	1.663895003
2085	1.663845868
2086	1.663803769
2087	1.663733045
2088	1.663678538
2089	1.663605276
2090	1.663472087
2091	1.663411605
2092	1.663350637
2093	1.663192023
2094	1.663145255
2095	1.663002139
2096	1.66291509
2097	1.662741588
2098	1.662677473
2099	1.662592721
2100	1.662544367
2101	1.662477014
2102	1.662390831
2103	1.662364168
2104	1.662279165
2105	1.662149066
2106	1.662100407
2107	1.662060028
2108	1.662019179
2109	1.661923129
2110	1.661805904
2111	1.661779614
2112	1.661717994
2113	1.661628549
2114	1.661554115
2115	1.661404718
2116	1.661333597
2117	1.661233893
2118	1.661104482
2119	1.661042601
2120	1.660963571
2121	1.660897144
2122	1.660791395
2123	1.660747128
2124	1.660568366
2125	1.660435654
2126	1.660373553
2127	1.660334856
2128	1.660255311
2129	1.660174667
2130	1.660091539
2131	1.660051269
2132	1.659988291
2133	1.659905905
2134	1.65980882
2135	1.659741742
2136	1.659719587
2137	1.65963039
2138	1.659595933
2139	1.659518933
2140	1.659326677
2141	1.659229556
2142	1.659145896
2143	1.659091059
2144	1.65904332
2145	1.658929442
2146	1.658867434
2147	1.658804774
2148	1.658697741
2149	1.658577323
2150	1.658512609
2151	1.658302292
2152	1.658237436
2153	1.658159452
2154	1.658055783
2155	1.658007215
2156	1.65792845
2157	1.657860379
2158	1.657659881
2159	1.657446079
2160	1.657374575
2161	1.657115578
2162	1.657095858
2163	1.657006471
2164	1.656960516
2165	1.656906217
2166	1.656808864
2167	1.656769816
2168	1.656682071
2169	1.656623496
2170	1.656557357
2171	1.656504891
2172	1.656406606
2173	1.656362943
2174	1.656326714
2175	1.656295434
2176	1.656270165
2177	1.656162099
2178	1.656104606
2179	1.655974929
2180	1.655899875
2181	1.655878132
2182	1.655764366
2183	1.655682671
2184	1.655617867
2185	1.655493153
2186	1.655436669
2187	1.655338841
2188	1.655285831
2189	1.655194657
2190	1.655133312
2191	1.655084921
2192	1.655049218
2193	1.655002412
2194	1.654917427
2195	1.654882282
2196	1.654796966
2197	1.654754606
2198	1.654701308
2199	1.65450547
2200	1.654313196
2201	1.654224415
2202	1.654155624
2203	1.654102571
2204	1.65403592
2205	1.653938189
2206	1.653834591
2207	1.653709743
2208	1.653687814
2209	1.653545113
2210	1.653503197
2211	1.653447439
2212	1.653391448
2213	1.653251399
2214	1.653187419
2215	1.653089392
2216	1.652975974
2217	1.652946568
2218	1.652866018
2219	1.652688992
2220	1.652562151
2221	1.652492057
2222	1.652454685
2223	1.652350736
2224	1.652250747
2225	1.6521739
2226	1.652059035
2227	1.652004677
2228	1.651896103
2229	1.651848154
2230	1.651774474
2231	1.651749151
2232	1.651621101
2233	1.651585386
2234	1.651574024
2235	1.651523924
2236	1.651369561
2237	1.65129443
2238	1.651209392
2239	1.651116401
2240	1.651080351
2241	1.650871215
2242	1.650806665
2243	1.650733985
2244	1.650691245
2245	1.650529774
2246	1.650443294
2247	1.650347175
2248	1.650297136
2249	1.650241068
2250	1.650196561
2251	1.650007601
2252	1.649971123
2253	1.649879404
2254	1.649845422
2255	1.649806621
2256	1.649704717
2257	1.649606835
2258	1.649503768
2259	1.649358021
2260	1.649306779
2261	1.649254902
2262	1.649231531
2263	1.649151068
2264	1.649106416
2265	1.649043311
2266	1.648984404
2267	1.64891003
2268	1.648861162
2269	1.648829026
2270	1.648731806
2271	1.648616083
2272	1.6485499
2273	1.648459082
2274	1.648353211
2275	1.648281112
2276	1.648238004
2277	1.648215533
2278	1.648163584
2279	1.648023581
2280	1.647978842
2281	1.647949371
2282	1.647851944
2283	1.647812213
2284	1.647746751
2285	1.647696142
2286	1.647637276
2287	1.647571929
2288	1.647442212
2289	1.647395652
2290	1.647279904
2291	1.647134617
2292	1.647035506
2293	1.646978516
2294	1.6468526
2295	1.646812023
2296	1.646747315
2297	1.64668251
2298	1.646640858
2299	1.646568861
2300	1.646430096
2301	1.64637229
2302	1.646342727
2303	1.64628028
2304	1.646177482
2305	1.64606098
2306	1.6460261
2307	1.6458948
2308	1.645694384
2309	1.645598079
2310	1.645525672
2311	1.645444588
2312	1.645345297
2313	1.645291077
2314	1.645230338
2315	1.64517103
2316	1.645125769
2317	1.645053751
2318	1.644983545
2319	1.64490073
2320	1.644760451
2321	1.644714329
2322	1.644689602
2323	1.644619069
2324	1.644575352
2325	1.644395141
2326	1.644344661
2327	1.64426571
2328	1.644152588
2329	1.644103751
2330	1.644073179
2331	1.644015083
2332	1.643878879
2333	1.643809348
2334	1.643615506
2335	1.643509259
2336	1.643493587
2337	1.643365059
2338	1.643310875
2339	1.643236048
2340	1.643201462
2341	1.643177154
2342	1.643088248
2343	1.643057972
2344	1.642971876
2345	1.642899062
2346	1.642860443
2347	1.642758902
2348	1.642718426
2349	1.64267273
2350	1.64262129
2351	1.642565662
2352	1.64244235
2353	1.642393297
2354	1.642336867
2355	1.642275842
2356	1.642139512
2357	1.642107214
2358	1.642048594
2359	1.641981818
2360	1.641917994
2361	1.641893269
2362	1.641745388
2363	1.641666067
2364	1.64160477
2365	1.641529249
2366	1.641487009
2367	1.641444086
2368	1.641390179
2369	1.641307091
2370	1.641241298
2371	1.641159418
2372	1.641118807
2373	1.641082777
2374	1.64104206
2375	1.641008451
2376	1.640915532
2377	1.64085534
2378	1.640810049
2379	1.640740956
2380	1.640632026
2381	1.640476195
2382	1.640399708
2383	1.640329887
2384	1.640218101
2385	1.640177537
2386	1.640097467
2387	1.640074595
2388	1.640043173
2389	1.63993594
2390	1.639884929
2391	1.639777497
2392	1.639663058
2393	1.639603628
2394	1.639541901
2395	1.639507431
2396	1.639462664
2397	1.639433765
2398	1.63930487
2399	1.63921255
2400	1.639162742
2401	1.639134373
2402	1.639061064
2403	1.639026364
2404	1.638969449
2405	1.638878756
2406	1.638760074
2407	1.638684329
2408	1.63860732
2409	1.638561282
2410	1.638493087
2411	1.638381113
2412	1.638258365
2413	1.638212645
2414	1.638167212
2415	1.638130146
2416	1.638097659
2417	1.638042986
2418	1.637961735
2419	1.637946733
2420	1.637690249
2421	1.637640284
2422	1.637570769
2423	1.637507027
2424	1.63747409
2425	1.637425711
2426	1.637304019
2427	1.637139343
2428	1.637035098
2429	1.637002315
2430	1.636952539
2431	1.636796775
2432	1.636655504
2433	1.636436919
2434	1.636268011
2435	1.636221121
2436	1.636091521
2437	1.63604324
2438	1.63597326
2439	1.635947895
2440	1.635924016
2441	1.635859176
2442	1.635781731
2443	1.635747558
2444	1.635646833
2445	1.635591444
2446	1.635479301
2447	1.635461014
2448	1.635424437
2449	1.635384332
2450	1.635314622
2451	1.635265003
2452	1.635154877
2453	1.635069376
2454	1.635016784
2455	1.634977854
2456	1.634943591
2457	1.634891534
2458	1.634807837
2459	1.634738872
2460	1.63462173
2461	1.634562071
2462	1.634510997
2463	1.63445742
2464	1.634400128
2465	1.634301402
2466	1.634140614
2467	1.63404373
2468	1.633989778
2469	1.633938819
2470	1.633905264
2471	1.633777494
2472	1.633689062
2473	1.633643508
2474	1.633526546
2475	1.633429253
2476	1.633388515
2477	1.633297617
2478	1.633239214
2479	1.633164138
2480	1.63306942
2481	1.633025032
2482	1.632986756
2483	1.632851818
2484	1.632801466
2485	1.632746694
2486	1.632682735
2487	1.632540816
2488	1.632390929
2489	1.632335718
2490	1.632306029
2491	1.632229668
2492	1.632163136
2493	1.632129646
2494	1.632037331
2495	1.631973584
2496	1.631916522
2497	1.631892086
2498	1.631838917
2499	1.631824661
2500	1.631751817
2501	1.631717493
2502	1.631635088
2503	1.631615076
2504	1.631507221
2505	1.631392438
2506	1.631361088
2507	1.631305567
2508	1.631250231
2509	1.631084126
2510	1.630928125
2511	1.630871804
2512	1.630832697
2513	1.630796212
2514	1.630758846
2515	1.630718559
2516	1.630615981
2517	1.63054097
2518	1.630505495
2519	1.630468333
2520	1.630362272
2521	1.630332536
2522	1.630263676
2523	1.630065516
2524	1.629991125
2525	1.629913874
2526	1.629848993
2527	1.629797192
2528	1.629712307
2529	1.62967373
2530	1.629644902
2531	1.629578152
2532	1.629532326
2533	1.629473488
2534	1.629458956
2535	1.629424285
2536	1.629394338
2537	1.629265163
2538	1.629170487
2539	1.629130466
2540	1.62909355
2541	1.6288722
2542	1.628835838
2543	1.628751953
2544	1.628605871
2545	1.628431699
2546	1.628388517
2547	1.628348172
2548	1.628283751
2549	1.628123708
2550	1.628093144
2551	1.62804479
2552	1.628010481
2553	1.627975602
2554	1.627913225
2555	1.627889679
2556	1.627803494
2557	1.627702012
2558	1.627636437
2559	1.627600485
2560	1.627466618
2561	1.627405788
2562	1.627289972
2563	1.627237759
2564	1.627104252
2565	1.627050246
2566	1.626999073
2567	1.626959874
2568	1.626838577
2569	1.626794736
2570	1.626771968
2571	1.626668891
2572	1.626587138
2573	1.626548192
2574	1.626533657
2575	1.626409804
2576	1.626336298
2577	1.62628507
2578	1.626233144
2579	1.626186083
2580	1.626151856
2581	1.626129745
2582	1.626000763
2583	1.62593907
2584	1.625903243
2585	1.625718692
2586	1.625652994
2587	1.625591674
2588	1.625564933
2589	1.625437904
2590	1.625349649
2591	1.625298519
2592	1.625270131
2593	1.625233627
2594	1.625072678
2595	1.624931728
2596	1.624824275
2597	1.624743802
2598	1.624693662
2599	1.624658322
2600	1.624593772
2601	1.624500326
2602	1.624481437
2603	1.624430171
2604	1.624291707
2605	1.624210923
2606	1.624157488
2607	1.623998356
2608	1.623812444
2609	1.623688551
2610	1.623618411
2611	1.623571919
2612	1.623518496
2613	1.623431984
2614	1.623341359
2615	1.623272012
2616	1.623242533
2617	1.623096359
2618	1.622989379
2619	1.622962685
2620	1.622902133
2621	1.622814827
2622	1.622787366
2623	1.622766162
2624	1.622722569
2625	1.622623386
2626	1.622439581
2627	1.622286751
2628	1.622142222
2629	1.622070067
2630	1.621970565
2631	1.621927868
2632	1.621895442
2633	1.6218371
2634	1.621799893
2635	1.621659411
2636	1.621593439
2637	1.621487774
2638	1.621313715
2639	1.62128204
2640	1.621233384
2641	1.621147887
2642	1.621083446
2643	1.621022662
2644	1.620980708
2645	1.620826748
2646	1.620752741
2647	1.620643025
2648	1.620552617
2649	1.620474166
2650	1.620342981
2651	1.620290168
2652	1.620232616
2653	1.620194362
2654	1.620134335
2655	1.620013074
2656	1.619972729
2657	1.619910589
2658	1.619881446
2659	1.619815397
2660	1.61976806
2661	1.619707208
2662	1.619652327
2663	1.61960842
2664	1.619504704
2665	1.619413551
2666	1.619360001
2667	1.619160749
2668	1.619020993
2669	1.618965574
2670	1.618919063
2671	1.618855626
2672	1.618804311
2673	1.618718827
2674	1.618608679
2675	1.618548806
2676	1.618432366
2677	1.618398415
2678	1.618355142
2679	1.618309016
2680	1.618171913
2681	1.618071117
2682	1.617990002
2683	1.617961285
2684	1.617878513
2685	1.617804676
2686	1.617761162
2687	1.617687782
2688	1.617651817
2689	1.617565048
2690	1.617548639
2691	1.617502541
2692	1.617393311
2693	1.617310193
2694	1.616943855
2695	1.616885817
2696	1.616848613
2697	1.61681591
2698	1.616683711
2699	1.616496537
2700	1.616321356
2701	1.616248759
2702	1.616229901
2703	1.616210637
2704	1.616032705
2705	1.615947045
2706	1.6158997
2707	1.615817166
2708	1.61570354
2709	1.615692981
2710	1.615534587
2711	1.615444657
2712	1.615361472
2713	1.615324587
2714	1.615270576
2715	1.615217089
2716	1.615105087
2717	1.615056149
2718	1.614972215
2719	1.614935694
2720	1.614884006
2721	1.614790537
2722	1.614758727
2723	1.614695452
2724	1.614653921
2725	1.614531554
2726	1.614486881
2727	1.61441611
2728	1.614353182
2729	1.614330037
2730	1.614296589
2731	1.614146791
2732	1.614127907
2733	1.614082637
2734	1.614041231
2735	1.613978409
2736	1.61392761
2737	1.613853673
2738	1.613630593
2739	1.613603432
2740	1.613574255
2741	1.613541437
2742	1.613503939
2743	1.613373816
2744	1.613272912
2745	1.613189675
2746	1.613055947
2747	1.613007294
2748	1.612979691
2749	1.612827203
2750	1.612794508
2751	1.612762309
2752	1.612679162
2753	1.61262092
2754	1.612495245
2755	1.61236499
2756	1.61225572
2757	1.612149617
2758	1.612075609
2759	1.611972067
2760	1.611917487
2761	1.611850082
2762	1.611825636
2763	1.611810081
2764	1.611760951
2765	1.611695807
2766	1.611628582
2767	1.611539975
2768	1.611443809
2769	1.611387387
2770	1.611309316
2771	1.611241053
2772	1.611159228
2773	1.611118438
2774	1.611046244
2775	1.610961247
2776	1.610803715
2777	1.610745611
2778	1.610638826
2779	1.610520217
2780	1.610442905
2781	1.610400646
2782	1.610359624
2783	1.610280435
2784	1.610150327
2785	1.610042121
2786	1.609946327
2787	1.609863872
2788	1.609688151
2789	1.609560678
2790	1.609505766
2791	1.609424611
2792	1.609373568
2793	1.609343036
2794	1.609298146
2795	1.609266609
2796	1.609186548
2797	1.609113005
2798	1.609007588
2799	1.608920896
2800	1.608845015
2801	1.608809977
2802	1.608756295
2803	1.608725653
2804	1.608597638
2805	1.60856342
2806	1.608427465
2807	1.608387389
2808	1.60823955
2809	1.608103662
2810	1.608015161
2811	1.607870367
2812	1.607768274
2813	1.607724422
2814	1.607692586
2815	1.607653809
2816	1.60757632
2817	1.607501517
2818	1.607447369
2819	1.60740196
2820	1.607325584
2821	1.607242394
2822	1.607123468
2823	1.606913459
2824	1.606883872
2825	1.606809652
2826	1.606728804
2827	1.606670694
2828	1.606602933
2829	1.606532604
2830	1.606502252
2831	1.606432604
2832	1.606384325
2833	1.606337451
2834	1.606242033
2835	1.606207437
2836	1.606176552
2837	1.606155247
2838	1.605984066
2839	1.605926546
2840	1.605865296
2841	1.605810522
2842	1.605776639
2843	1.605731256
2844	1.605682842
2845	1.605608445
2846	1.605534114
2847	1.605365764
2848	1.60530962
2849	1.605211309
2850	1.605116816
2851	1.605065842
2852	1.605021176
2853	1.604981922
2854	1.604958183
2855	1.604811291
2856	1.604743486
2857	1.604680114
2858	1.604639951
2859	1.604577578
2860	1.604520445
2861	1.604463966
2862	1.604387009
2863	1.604353584
2864	1.604321233
2865	1.60426609
2866	1.604212775
2867	1.604119397
2868	1.604052373
2869	1.603882967
2870	1.603772304
2871	1.603692585
2872	1.603545851
2873	1.603517044
2874	1.603420398
2875	1.603397246
2876	1.603334957
2877	1.603284749
2878	1.60323958
2879	1.603181566
2880	1.603117067
2881	1.603083237
2882	1.603007852
2883	1.602939347
2884	1.602907688
2885	1.602855291
2886	1.602782691
2887	1.602719205
2888	1.602681008
2889	1.602562608
2890	1.602537663
2891	1.602470653
2892	1.602455885
2893	1.602412284
2894	1.60236437
2895	1.602324274
2896	1.602238804
2897	1.60218041
2898	1.602149393
2899	1.602048447
2900	1.602017963
2901	1.601936066
2902	1.601885709
2903	1.601860803
2904	1.601768752
2905	1.601648845
2906	1.601532539
2907	1.601510705
2908	1.601410971
2909	1.601357062
2910	1.601306408
2911	1.6012031
2912	1.601174493
2913	1.601112231
2914	1.601041222
2915	1.600925494
2916	1.600849687
2917	1.600815356
2918	1.600759302
2919	1.600718345
2920	1.600612588
2921	1.600549798
2922	1.60051877
2923	1.600454548
2924	1.600406264
2925	1.600288497
2926	1.600169435
2927	1.600126014
2928	1.600061612
2929	1.600043937
2930	1.599979317
2931	1.599884483
2932	1.599733638
2933	1.599511928
2934	1.599401623
2935	1.599338936
2936	1.599315013
2937	1.599248301
2938	1.599178996
2939	1.599108194
2940	1.599027644
2941	1.598995917
2942	1.59895978
2943	1.598866183
2944	1.598762394
2945	1.598682925
2946	1.598575121
2947	1.598499738
2948	1.598426845
2949	1.598363045
2950	1.598217518
2951	1.59812796
2952	1.598069866
2953	1.597998982
2954	1.59790142
2955	1.597784299
2956	1.597714605
2957	1.597624741
2958	1.597536109
2959	1.597480777
2960	1.597386242
2961	1.597229785
2962	1.597191671
2963	1.597146073
2964	1.59712893
2965	1.597100165
2966	1.597063488
2967	1.597014652
2968	1.596953953
2969	1.596908774
2970	1.596870999
2971	1.596805294
2972	1.596639613
2973	1.596597877
2974	1.596529437
2975	1.596382411
2976	1.596296374
2977	1.596245025
2978	1.596106006
2979	1.596017518
2980	1.595920753
2981	1.595877112
2982	1.595720551
2983	1.595631851
2984	1.595567742
2985	1.595513303
2986	1.595436493
2987	1.595379432
2988	1.59530659
2989	1.59514449
2990	1.594995583
2991	1.594958448
2992	1.594927462
2993	1.594889678
2994	1.594834681
2995	1.594798673
2996	1.594741043
2997	1.594612023
2998	1.594594277
2999	1.594482624
3000	1.59437962
3001	1.594358404
3002	1.594249323
3003	1.594085177
3004	1.593981539
3005	1.593917988
3006	1.593795572
3007	1.593696375
3008	1.593656674
3009	1.593518468
3010	1.593493905
3011	1.593466461
3012	1.593418124
3013	1.593377847
3014	1.593278488
3015	1.593152592
3016	1.59311593
3017	1.593054132
3018	1.59297598
3019	1.592944493
3020	1.592878242
3021	1.592827384
3022	1.592760092
3023	1.592686695
3024	1.592604892
3025	1.592568267
3026	1.592523273
3027	1.592491532
3028	1.592460835
3029	1.592359972
3030	1.592323854
3031	1.592260039
3032	1.592144723
3033	1.592121253
3034	1.59203539
3035	1.591929458
3036	1.591890871
3037	1.591845688
3038	1.591785623
3039	1.591742389
3040	1.591678287
3041	1.591633348
3042	1.591599999
3043	1.591561118
3044	1.591503465
3045	1.591471169
3046	1.591405115
3047	1.591342892
3048	1.591309316
3049	1.591249449
3050	1.591134671
3051	1.591073934
3052	1.591032989
3053	1.591019303
3054	1.590929025
3055	1.590915101
3056	1.590757623
3057	1.590663169
3058	1.59058707
3059	1.590557483
3060	1.590476501
3061	1.590431876
3062	1.59038742
3063	1.590073096
3064	1.590046636
3065	1.589996282
3066	1.589959094
3067	1.589940194
3068	1.589830748
3069	1.589810333
3070	1.589662923
3071	1.589542511
3072	1.589500164
3073	1.589477543
3074	1.589339331
3075	1.589316064
3076	1.589204836
3077	1.589163617
3078	1.589068668
3079	1.589023349
3080	1.588964836
3081	1.588860451
3082	1.588838774
3083	1.588765601
3084	1.588698088
3085	1.588624177
3086	1.588490582
3087	1.588431551
3088	1.588265085
3089	1.588181612
3090	1.588091291
3091	1.588019206
3092	1.587938624
3093	1.587874285
3094	1.587673003
3095	1.587629305
3096	1.587577166
3097	1.587551294
3098	1.587441308
3099	1.587410854
3100	1.587371627
3101	1.587285793
3102	1.587196915
3103	1.587100831
3104	1.587054524
3105	1.58697249
3106	1.586928006
3107	1.58682267
3108	1.586772161
3109	1.586692897
3110	1.586566025
3111	1.586470838
3112	1.586441867
3113	1.586406873
3114	1.586338366
3115	1.586254152
3116	1.586205519
3117	1.58611578
3118	1.586102016
3119	1.586045663
3120	1.586001125
3121	1.585909215
3122	1.585861604
3123	1.5857135
3124	1.585631473
3125	1.585601645
3126	1.58554905
3127	1.585514768
3128	1.585450413
3129	1.585402597
3130	1.585352482
3131	1.585315852
3132	1.585283712
3133	1.585220687
3134	1.585151168
3135	1.585062789
3136	1.585021932
3137	1.584915133
3138	1.584830763
3139	1.584736101
3140	1.584644898
3141	1.584600154
3142	1.584535099
3143	1.584433035
3144	1.584368508
3145	1.584292578
3146	1.584221905
3147	1.584203162
3148	1.584180289
3149	1.584098074
3150	1.584069659
3151	1.584015561
3152	1.58397322
3153	1.583953234
3154	1.583913346
3155	1.583887044
3156	1.583844648
3157	1.58377424
3158	1.583723764
3159	1.583610145
3160	1.583520902
3161	1.583498118
3162	1.583454895
3163	1.583346728
3164	1.583133964
3165	1.583100366
3166	1.583020706
3167	1.582952147
3168	1.582905161
3169	1.582879274
3170	1.582776628
3171	1.582634196
3172	1.582582056
3173	1.582559726
3174	1.582488373
3175	1.582439132
3176	1.582390417
3177	1.582355943
3178	1.582292947
3179	1.582145867
3180	1.582104304
3181	1.582065975
3182	1.582010147
3183	1.581990136
3184	1.581930388
3185	1.581883758
3186	1.581823726
3187	1.581775579
3188	1.581700165
3189	1.581672591
3190	1.581571255
3191	1.581523663
3192	1.581391408
3193	1.581362575
3194	1.581316312
3195	1.581241219
3196	1.58122145
3197	1.581079477
3198	1.581034276
3199	1.581005428
3200	1.580983504
3201	1.580938691
3202	1.580875983
3203	1.580850189
3204	1.580801046
3205	1.580737707
3206	1.580618802
3207	1.580564384
3208	1.580510516
3209	1.580479662
3210	1.58044619
3211	1.580415589
3212	1.580368264
3213	1.580352677
3214	1.580302462
3215	1.580256469
3216	1.580205366
3217	1.580162894
3218	1.580104608
